source_id,ra,dec,parallax,parallax_over_error,phot_g_mean_mag,bp_rp
5337227701248448128,167.96691021976713,-61.42872808645826,0.48276384470533995,29.573803,9.379687,0.09331322
5337667505909288704,167.75983347481485,-60.4791636911202,0.3918922435947956,26.542475,9.885417,0.35615158
5338118821079904384,165.06410509795853,-60.340721202193244,0.4383182786443491,32.815407,9.28143,0.40927792
5338501554205059072,166.74903193315674,-59.66787387588568,0.4529210319905891,30.96261,8.826439,0.26915932
5338617140360327808,166.12453810008304,-59.389914125681734,0.41829054395709797,29.881708,9.870789,0.25445652
5338687509111278848,165.21194969840155,-58.996751088027786,0.4100811278105554,27.457336,9.439097,0.34891987
5350359099893220992,161.1102791932643,-59.68406860187442,0.44550250110189055,27.79718,9.79993,0.1943016
5350671498620168448,159.34562660138926,-58.62303168033268,0.43945844988169197,29.363749,9.009456,0.39128208
5351703184123939712,156.50072742423671,-57.82691748014078,0.3659663811962084,23.6987,9.250886,0.1640625
5351712839211061120,156.73184886996626,-57.60702419214016,0.4149922277720513,28.627384,6.9282355,0.7284908
5404489397354905344,150.49096244039023,-53.00568778857424,0.48374710973667645,24.241245,8.258372,0.3366003
5404602303447385088,148.71768667306685,-53.47665354785811,0.4700933965126429,36.649853,8.817217,1.3630686
5522819766435356160,128.26426128841814,-44.30765442686432,0.4948617158986659,26.349339,7.69372,2.6783366
4929144750836743040,18.221538326466163,-48.84320523350711,0.4950303019607848,40.162296,8.877121,1.3543463
413851336279382272,19.72545124334777,58.20190143072795,0.33354255316167397,27.287374,9.258586,0.73988533
431207466614497408,5.459528857606225,64.59509201360606,0.48350966909511034,37.146763,9.285652,0.8067188
431665108274770304,1.3914205057862596,63.81704975113843,0.32498932446496903,25.538288,8.915508,1.0915909
457016822753597696,33.5504651523562,56.50004990679942,0.46737203256925364,22.473219,8.811823,0.14860725
458101181736200448,38.9076488343546,57.48701803986469,0.4088088575676063,22.804764,9.394827,0.7135086
458328574487996032,34.67452425425745,56.7613149425567,0.3898279477824576,23.009823,9.155358,0.3604164
458374719617277184,34.77678230816207,57.12607727810693,0.42493541099861026,25.97996,9.725491,0.5082207
458407601884442496,35.530760712273924,57.111732782099395,0.4077715448977957,22.174318,8.4523325,0.44818687
458436773303299200,36.009314619438435,57.35391678182374,0.4381390648448999,25.958786,8.973743,0.7981863
464131487618669824,41.843043472740035,59.28637926544935,0.40247956569077187,22.385519,9.088393,0.73990536
464858157421411712,42.90202837294318,60.55323580442653,0.42881127263998753,31.602058,9.479707,0.7563734
507133868416592896,32.20612392198113,59.70420579062374,0.3970922480983475,27.227676,9.533326,0.79076767
507995610656165248,29.915267411868673,60.25053614853969,0.42838063558195966,21.621313,8.120664,2.7004232
509849524704762752,22.882539196514003,60.559915097791006,0.36477317780861035,23.740297,9.471389,0.48847675
510921136217559040,21.12565216135125,61.77793484282667,0.281215822196501,26.39709,9.318466,1.2673302
511264218211789952,26.520401085164366,61.22827447563436,0.34096288925300494,20.568033,8.6572695,1.1050324
512090771769645312,25.79042542281313,63.60537834869633,0.493111502546934,27.947392,9.672728,0.7883415
